date,sku_id,location_id,on_hand_quantity,inventory_value,on_order_quantity,reserved_quantity,lead_time_days,supplier_id,category,data_source,description
2011-12-09,20772,SIM-DC-01,16,366.75,0,2,10,SIM-SUP-05,UNMAPPED,synthetic_demo,GARDEN PATH JOURNAL
2011-12-09,20773,SIM-DC-01,2,18.31,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,BLUE PAISLEY NOTEBOOK
2011-12-09,20774,SIM-DC-01,2,12.69,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,GREEN FERN NOTEBOOK
2011-12-09,20775,SIM-DC-01,4,74.97,2,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,DAISY NOTEBOOK
2011-12-09,20776,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,ABSTRACT CIRCLES NOTEBOOK
2011-12-09,20777,SIM-DC-01,21,253.39,0,2,5,SIM-SUP-11,UNMAPPED,synthetic_demo,CHRYSANTHEMUM NOTEBOOK
2011-12-09,20778,SIM-DC-01,3,71.49,0,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20780,SIM-DC-01,6,98.10,0,1,14,SIM-SUP-04,UNMAPPED,synthetic_demo,BLACK EAR MUFF HEADPHONES
2011-12-09,20781,SIM-DC-01,3,25.98,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,GOLD EAR MUFF HEADPHONES
2011-12-09,20782,SIM-DC-01,2,15.33,0,0,5,SIM-SUP-01,UNMAPPED,synthetic_demo,CAMOUFLAGE EAR MUFF HEADPHONES
2011-12-09,20783,SIM-DC-01,2,38.61,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,HEART EAR MUFF HEADPHONES
2011-12-09,20784,SIM-DC-01,2,36.80,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,RED RETRO BAR STOOL
2011-12-09,20785,SIM-DC-01,1,5.18,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,FUSCHIA RETRO BAR STOOL
2011-12-09,20786,SIM-DC-01,2,37.01,0,0,14,SIM-SUP-05,UNMAPPED,synthetic_demo,BLACK RETRO BAR STOOL
2011-12-09,20794,SIM-DC-01,2,16.83,2,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,BLUE TILE HOOK
2011-12-09,20798,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20801,SIM-DC-01,1,13.76,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20802,SIM-DC-01,3,29.34,1,0,14,SIM-SUP-05,UNMAPPED,synthetic_demo,SMALL GLASS SUNDAE DISH CLEAR
2011-12-09,20803,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,SMALL PINK GLASS SUNDAE DISH
2011-12-09,20804,SIM-DC-01,2,46.16,0,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,GLASS CHICKEN BUTTER DISH
2011-12-09,20819,SIM-DC-01,2,17.61,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,SILVER TEDDY BEAR
2011-12-09,20828,SIM-DC-01,47,849.89,5,4,7,SIM-SUP-06,UNMAPPED,synthetic_demo,GLITTER BUTTERFLY CLIPS
2011-12-09,20829,SIM-DC-01,21,308.58,0,2,7,SIM-SUP-11,UNMAPPED,synthetic_demo,GLITTER HANGING BUTTERFLY STRING
2011-12-09,20830,SIM-DC-01,2,33.99,0,0,14,SIM-SUP-03,UNMAPPED,synthetic_demo,SILVER PHOTO FRAME
2011-12-09,20831,SIM-DC-01,1,3.76,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,GOLD PHOTO FRAME
2011-12-09,20832,SIM-DC-01,3,35.30,1,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,RED FLOCK LOVE HEART PHOTO FRAME
2011-12-09,20838,SIM-DC-01,7,156.59,1,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,FRENCH LATTICE CUSHION COVER
2011-12-09,20839,SIM-DC-01,13,70.52,4,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,FRENCH PAISLEY CUSHION COVER
2011-12-09,20840,SIM-DC-01,7,54.43,2,1,3,SIM-SUP-07,UNMAPPED,synthetic_demo,FRENCH FLORAL CUSHION COVER
2011-12-09,20846,SIM-DC-01,14,254.52,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,ZINC HEART LATTICE T-LIGHT HOLDER
2011-12-09,20854,SIM-DC-01,3,34.42,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,BLUE PATCH PURSE PINK HEART
2011-12-09,20855,SIM-DC-01,1,17.18,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,PINK PATCH PURSE BLUE HEART
2011-12-09,20856,SIM-DC-01,3,50.15,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,DENIM PATCH PURSE PINK BUTTERFLY
2011-12-09,20857,SIM-DC-01,2,15.53,0,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,BLUE ROSE PATCH PURSE PINK BUTTERFL
2011-12-09,20862,SIM-DC-01,3,34.87,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,PINK PATCH PENCIL CASE BLUE HEART
2011-12-09,20863,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,BLUE PATCH PENCIL CASE PINK HEART
2011-12-09,20865,SIM-DC-01,2,29.12,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,PATCHWORK PENCIL CASE BUTTERFLY
2011-12-09,20866,SIM-DC-01,6,21.61,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,BLUE ROSE FABRIC MIRROR
2011-12-09,20867,SIM-DC-01,7,169.36,0,0,14,SIM-SUP-01,UNMAPPED,synthetic_demo,PINK ROSE FABRIC MIRROR
2011-12-09,20868,SIM-DC-01,27,104.88,0,1,7,SIM-SUP-11,UNMAPPED,synthetic_demo,SILVER FABRIC MIRROR
2011-12-09,20869,SIM-DC-01,7,103.62,0,1,3,SIM-SUP-08,UNMAPPED,synthetic_demo,GOLD FABRIC MIRROR
2011-12-09,20871,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,OPULENT VELVET SET/3 CANDLES
2011-12-09,20878,SIM-DC-01,1,20.14,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20886,SIM-DC-01,1,4.91,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,BOX OF 9 PEBBLE CANDLES
2011-12-09,20892,SIM-DC-01,1,12.46,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,SET/3 TALL GLASS CANDLE HOLDER PINK
2011-12-09,20893,SIM-DC-01,6,72.12,0,1,7,SIM-SUP-08,UNMAPPED,synthetic_demo,HANGING BAUBLE T-LIGHT HOLDER SMALL
2011-12-09,20894,SIM-DC-01,3,24.52,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,HANGING BAUBLE T-LIGHT HOLDER LARGE
2011-12-09,20897,SIM-DC-01,2,30.78,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,VINTAGE NOTEBOOK PARIS DAYS
2011-12-09,20898,SIM-DC-01,1,17.03,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,VINTAGE NOTEBOOK TRAVELOGUE
2011-12-09,20901,SIM-DC-01,1,18.93,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,VINTAGE KEEPSAKE BOX PINK FLOWER
2011-12-09,20902,SIM-DC-01,1,12.76,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,VINTAGE KEEPSAKE BOX PARIS DAYS
2011-12-09,20903,SIM-DC-01,1,16.97,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,VINTAGE KEEPSAKE BOX TRAVELOGUE
2011-12-09,20906,SIM-DC-01,2,44.98,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,VINTAGE NOTEBOOK BEAUTY GIRL
2011-12-09,20910,SIM-DC-01,2,28.48,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,VINTAGE PHOTO ALBUM PARIS DAYS
2011-12-09,20914,SIM-DC-01,184,1108.23,38,24,14,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/5 RED RETROSPOT LID GLASS BOWLS
2011-12-09,20931,SIM-DC-01,14,133.17,0,1,7,SIM-SUP-04,UNMAPPED,synthetic_demo,BLUE POT PLANT CANDLE
2011-12-09,20932,SIM-DC-01,8,109.62,0,1,7,SIM-SUP-08,UNMAPPED,synthetic_demo,PINK POT PLANT CANDLE
2011-12-09,20933,SIM-DC-01,1,5.60,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,YELLOW POT PLANT CANDLE
2011-12-09,20934,SIM-DC-01,2,48.83,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/3 POT PLANT CANDLES
2011-12-09,20935,SIM-DC-01,1,22.17,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,ROUND CACTUS CANDLE
2011-12-09,20936,SIM-DC-01,5,50.47,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,FORKED CACTUS CANDLE
2011-12-09,20941,SIM-DC-01,2,40.64,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,FROG CANDLE
2011-12-09,20943,SIM-DC-01,1,23.81,0,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,SET/6 GINGERBREAD STAR T-LIGHTS
2011-12-09,20950,SIM-DC-01,3,16.48,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20956,SIM-DC-01,63,533.98,0,7,7,SIM-SUP-12,UNMAPPED,synthetic_demo,PORCELAIN T-LIGHT HOLDERS ASSORTED
2011-12-09,20960,SIM-DC-01,1,15.08,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,WATERMELON BATH SPONGE
2011-12-09,20961,SIM-DC-01,94,1751.85,0,12,7,SIM-SUP-04,UNMAPPED,synthetic_demo,STRAWBERRY BATH SPONGE
2011-12-09,20963,SIM-DC-01,88,1103.67,0,10,14,SIM-SUP-07,UNMAPPED,synthetic_demo,APPLE BATH SPONGE
2011-12-09,20966,SIM-DC-01,2,19.46,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,SANDWICH BATH SPONGE
2011-12-09,20967,SIM-DC-01,1,24.84,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,GREY FLORAL FELTCRAFT SHOULDER BAG
2011-12-09,20969,SIM-DC-01,69,1122.03,0,6,7,SIM-SUP-02,UNMAPPED,synthetic_demo,RED FLORAL FELTCRAFT SHOULDER BAG
2011-12-09,20970,SIM-DC-01,141,2244.91,0,8,14,SIM-SUP-11,UNMAPPED,synthetic_demo,PINK FLORAL FELTCRAFT SHOULDER BAG
2011-12-09,20971,SIM-DC-01,141,789.50,22,6,3,SIM-SUP-06,UNMAPPED,synthetic_demo,PINK BLUE FELT CRAFT TRINKET BOX
2011-12-09,20972,SIM-DC-01,350,3449.20,45,48,7,SIM-SUP-07,UNMAPPED,synthetic_demo,PINK CREAM FELT CRAFT TRINKET BOX
2011-12-09,20973,SIM-DC-01,445,8942.49,0,54,14,SIM-SUP-12,UNMAPPED,synthetic_demo,12 PENCIL SMALL TUBE WOODLAND
2011-12-09,20974,SIM-DC-01,12,79.51,1,1,7,SIM-SUP-10,UNMAPPED,synthetic_demo,12 PENCILS SMALL TUBE SKULL
2011-12-09,20975,SIM-DC-01,170,874.20,0,22,5,SIM-SUP-07,UNMAPPED,synthetic_demo,12 PENCILS SMALL TUBE RED RETROSPOT
2011-12-09,20976,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20977,SIM-DC-01,1,7.38,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,36 PENCILS TUBE WOODLAND
2011-12-09,20978,SIM-DC-01,56,1271.39,7,3,3,SIM-SUP-08,UNMAPPED,synthetic_demo,36 PENCILS TUBE SKULLS
2011-12-09,20979,SIM-DC-01,103,1817.36,7,1,5,SIM-SUP-08,UNMAPPED,synthetic_demo,36 PENCILS TUBE RED RETROSPOT
2011-12-09,20980,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,36 PENCILS TUBE POSY
2011-12-09,20981,SIM-DC-01,30,99.46,0,2,3,SIM-SUP-09,UNMAPPED,synthetic_demo,12 PENCILS TALL TUBE WOODLAND
2011-12-09,20982,SIM-DC-01,173,2580.98,2,13,7,SIM-SUP-05,UNMAPPED,synthetic_demo,12 PENCILS TALL TUBE SKULLS
2011-12-09,20983,SIM-DC-01,76,238.21,0,9,14,SIM-SUP-12,UNMAPPED,synthetic_demo,12 PENCILS TALL TUBE RED RETROSPOT
2011-12-09,20984,SIM-DC-01,1,7.37,0,0,5,SIM-SUP-02,UNMAPPED,synthetic_demo,12 PENCILS TALL TUBE POSY
2011-12-09,20985,SIM-DC-01,20,230.58,0,1,10,SIM-SUP-04,UNMAPPED,synthetic_demo,HEART CALCULATOR
2011-12-09,20986,SIM-DC-01,13,66.71,0,2,3,SIM-SUP-12,UNMAPPED,synthetic_demo,BLUE CALCULATOR RULER
2011-12-09,20989,SIM-DC-01,2,8.37,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,20990,SIM-DC-01,1,20.41,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,SPRING FLOWER CHOPSTICKS SET/5
2011-12-09,20992,SIM-DC-01,118,706.63,0,9,5,SIM-SUP-11,UNMAPPED,synthetic_demo,JAZZ HEARTS PURSE NOTEBOOK
2011-12-09,20996,SIM-DC-01,44,852.40,14,6,7,SIM-SUP-06,UNMAPPED,synthetic_demo,JAZZ HEARTS ADDRESS BOOK
2011-12-09,20997,SIM-DC-01,9,177.30,0,1,10,SIM-SUP-05,UNMAPPED,synthetic_demo,ROSE DU SUD CUSHION COVER
2011-12-09,20998,SIM-DC-01,1,3.42,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,ROSE DU SUD OVEN GLOVE
2011-12-09,21000,SIM-DC-01,4,8.14,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,ROSE DU SUD COSMETICS BAG
2011-12-09,21001,SIM-DC-01,1,17.69,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,ROSE DU SUD WASHBAG
2011-12-09,21002,SIM-DC-01,1,24.52,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,ROSE DU SUD DRAWSTRING BAG
2011-12-09,21003,SIM-DC-01,3,29.52,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,ROSE DU SUD CUSHION COVER
2011-12-09,21004,SIM-DC-01,2,18.41,0,0,10,SIM-SUP-03,UNMAPPED,synthetic_demo,ROSE DU SUD CHILDRENS APRON
2011-12-09,21007,SIM-DC-01,0,0.00,1,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21009,SIM-DC-01,1,19.35,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21010,SIM-DC-01,1,10.70,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21011,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,GLITTER SNOW PEAR TREE DECORATION
2011-12-09,21012,SIM-DC-01,41,977.38,0,2,10,SIM-SUP-02,UNMAPPED,synthetic_demo,ANTIQUE ALL GLASS CANDLESTICK
2011-12-09,21014,SIM-DC-01,40,89.07,0,2,10,SIM-SUP-09,UNMAPPED,synthetic_demo,SWISS CHALET TREE DECORATION
2011-12-09,21015,SIM-DC-01,304,7324.04,0,23,14,SIM-SUP-02,UNMAPPED,synthetic_demo,DARK BIRD HOUSE TREE DECORATION
2011-12-09,21016,SIM-DC-01,1,11.93,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,LIGHT BIRD HOUSE TREE DECORATION
2011-12-09,21017,SIM-DC-01,1,20.80,0,0,14,SIM-SUP-05,UNMAPPED,synthetic_demo,RED BIRD HOUSE TREE DECORATION
2011-12-09,21018,SIM-DC-01,2,46.70,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,BIRD BOX CHRISTMAS TREE DECORATION
2011-12-09,21025,SIM-DC-01,4,28.71,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,SPACE FROG
2011-12-09,21026,SIM-DC-01,14,115.19,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,SPACE OWL
2011-12-09,21027,SIM-DC-01,2,34.26,0,0,5,SIM-SUP-06,UNMAPPED,synthetic_demo,NINJA RABBIT PINK
2011-12-09,21028,SIM-DC-01,3,48.24,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,NINJA RABBIT BLACK
2011-12-09,21030,SIM-DC-01,3,67.01,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SPACE CADET RED
2011-12-09,21031,SIM-DC-01,2,47.09,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,SPACE CADET BLACK
2011-12-09,21032,SIM-DC-01,1,13.24,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,SPACE CADET WHITE
2011-12-09,21033,SIM-DC-01,2,28.40,1,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,JUMBO BAG CHARLIE AND LOLA TOYS
2011-12-09,21034,SIM-DC-01,59,603.96,0,5,7,SIM-SUP-02,UNMAPPED,synthetic_demo,REX CASH+CARRY JUMBO SHOPPER
2011-12-09,21035,SIM-DC-01,61,196.55,0,2,14,SIM-SUP-08,UNMAPPED,synthetic_demo,SET/2 RED RETROSPOT TEA TOWELS
2011-12-09,21038,SIM-DC-01,1,7.45,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,SET/4 MODERN VINTAGE COTTON NAPKINS
2011-12-09,21039,SIM-DC-01,5,119.86,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,RED RETROSPOT SHOPPING BAG
2011-12-09,21040,SIM-DC-01,2,33.46,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,MODERN VINTAGE COTTON SHOPPING BAG
2011-12-09,21041,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,RED RETROSPOT OVEN GLOVE DOUBLE
2011-12-09,21042,SIM-DC-01,9,154.63,1,1,5,SIM-SUP-02,UNMAPPED,synthetic_demo,RED RETROSPOT APRON
2011-12-09,21043,SIM-DC-01,0,0.00,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,APRON MODERN VINTAGE COTTON
2011-12-09,21051,SIM-DC-01,11,77.28,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,RIBBONS PURSE
2011-12-09,21054,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21055,SIM-DC-01,15,363.66,0,2,14,SIM-SUP-09,UNMAPPED,synthetic_demo,TOOL BOX SOFT TOY
2011-12-09,21056,SIM-DC-01,15,179.31,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,DOCTOR'S BAG SOFT TOY
2011-12-09,21058,SIM-DC-01,7,48.03,0,1,7,SIM-SUP-11,UNMAPPED,synthetic_demo,PARTY INVITES WOODLAND
2011-12-09,21059,SIM-DC-01,6,83.40,1,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,PARTY INVITES DINOSAURS
2011-12-09,21060,SIM-DC-01,6,31.21,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,PARTY INVITES BALLOON GIRL
2011-12-09,21061,SIM-DC-01,13,117.58,0,1,14,SIM-SUP-07,UNMAPPED,synthetic_demo,PARTY INVITES FOOTBALL
2011-12-09,21062,SIM-DC-01,4,39.69,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,PARTY INVITES SPACEMAN
2011-12-09,21063,SIM-DC-01,11,106.92,0,1,10,SIM-SUP-07,UNMAPPED,synthetic_demo,PARTY INVITES JAZZ HEARTS
2011-12-09,21064,SIM-DC-01,20,63.60,3,2,3,SIM-SUP-09,UNMAPPED,synthetic_demo,BOOM BOX SPEAKER BOYS
2011-12-09,21065,SIM-DC-01,7,69.96,0,1,5,SIM-SUP-01,UNMAPPED,synthetic_demo,BOOM BOX SPEAKER GIRLS
2011-12-09,21066,SIM-DC-01,4,84.66,0,0,7,SIM-SUP-06,UNMAPPED,synthetic_demo,VINTAGE RED MUG
2011-12-09,21067,SIM-DC-01,2,15.39,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21068,SIM-DC-01,71,1570.16,0,3,10,SIM-SUP-02,UNMAPPED,synthetic_demo,VINTAGE BILLBOARD LOVE/HATE MUG
2011-12-09,21069,SIM-DC-01,1,24.71,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,VINTAGE BILLBOARD TEA MUG
2011-12-09,21070,SIM-DC-01,15,236.40,6,1,7,SIM-SUP-01,UNMAPPED,synthetic_demo,VINTAGE BILLBOARD MUG
2011-12-09,21071,SIM-DC-01,1,8.95,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21076,SIM-DC-01,1,5.42,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET/20 COLLAGE PAPER NAPKIN
2011-12-09,21077,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,SET/20 WOODLAND PAPER NAPKINS
2011-12-09,21078,SIM-DC-01,1,7.39,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,SET/20 STRAWBERRY PAPER NAPKINS
2011-12-09,21080,SIM-DC-01,227,577.23,72,20,7,SIM-SUP-03,UNMAPPED,synthetic_demo,SET/20 RED RETROSPOT PAPER NAPKINS
2011-12-09,21082,SIM-DC-01,2,37.12,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/20 FRUIT SALAD PAPER NAPKINS
2011-12-09,21084,SIM-DC-01,24,176.93,0,3,7,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/6 COLLAGE PAPER CUPS
2011-12-09,21085,SIM-DC-01,2,43.81,0,0,7,SIM-SUP-01,UNMAPPED,synthetic_demo,SET/6 WOODLAND PAPER CUPS
2011-12-09,21086,SIM-DC-01,190,4241.59,0,22,14,SIM-SUP-10,UNMAPPED,synthetic_demo,SET/6 RED SPOTTY PAPER CUPS
2011-12-09,21087,SIM-DC-01,2,11.19,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,SET/6 POSIES PAPER CUPS
2011-12-09,21088,SIM-DC-01,7,135.23,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,SET/6 FRUIT SALAD PAPER CUPS
2011-12-09,21089,SIM-DC-01,2,37.49,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,SET/6 GREEN SPRING PAPER CUPS
2011-12-09,21090,SIM-DC-01,8,192.53,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,SET/6 COLLAGE PAPER PLATES
2011-12-09,21091,SIM-DC-01,1,10.71,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,SET/6 WOODLAND PAPER PLATES
2011-12-09,21094,SIM-DC-01,80,242.26,0,6,7,SIM-SUP-10,UNMAPPED,synthetic_demo,SET/6 RED SPOTTY PAPER PLATES
2011-12-09,21095,SIM-DC-01,3,52.44,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,21096,SIM-DC-01,2,33.31,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,SET/6 FRUIT SALAD PAPER PLATES
2011-12-09,21098,SIM-DC-01,30,511.28,0,1,3,SIM-SUP-09,UNMAPPED,synthetic_demo,CHRISTMAS TOILET ROLL
2011-12-09,21099,SIM-DC-01,1,10.52,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/6 STRAWBERRY PAPER CUPS
2011-12-09,21100,SIM-DC-01,1,11.73,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,CHARLIE AND LOLA CHARLOTTE BAG
2011-12-09,21106,SIM-DC-01,6,70.66,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,CREAM SLICE FLANNEL CHOCOLATE SPOT
2011-12-09,21107,SIM-DC-01,10,161.77,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,CREAM SLICE FLANNEL PINK SPOT
2011-12-09,21108,SIM-DC-01,309,1779.34,0,29,10,SIM-SUP-12,UNMAPPED,synthetic_demo,FAIRY CAKE FLANNEL ASSORTED COLOUR
2011-12-09,21109,SIM-DC-01,14,109.94,0,1,7,SIM-SUP-10,UNMAPPED,synthetic_demo,LARGE CAKE TOWEL CHOCOLATE SPOTS
2011-12-09,21110,SIM-DC-01,7,41.59,0,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,LARGE CAKE TOWEL PINK SPOTS
2011-12-09,21111,SIM-DC-01,10,33.46,0,1,5,SIM-SUP-05,UNMAPPED,synthetic_demo,"SWISS ROLL TOWEL, CHOCOLATE SPOTS"
2011-12-09,21112,SIM-DC-01,4,77.72,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,SWISS ROLL TOWEL PINK SPOTS
2011-12-09,21114,SIM-DC-01,17,178.96,0,1,14,SIM-SUP-07,UNMAPPED,synthetic_demo,LAVENDER SCENTED FABRIC HEART
2011-12-09,21115,SIM-DC-01,61,1362.09,0,4,14,SIM-SUP-03,UNMAPPED,synthetic_demo,ROSE CARAVAN DOORSTOP
2011-12-09,21116,SIM-DC-01,16,103.51,6,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,OWL DOORSTOP
2011-12-09,21121,SIM-DC-01,26,358.87,0,0,10,SIM-SUP-03,UNMAPPED,synthetic_demo,SET/10 RED POLKADOT PARTY CANDLES
2011-12-09,21122,SIM-DC-01,95,369.70,0,12,14,SIM-SUP-09,UNMAPPED,synthetic_demo,SET/10 PINK POLKADOT PARTY CANDLES
2011-12-09,21123,SIM-DC-01,13,159.71,3,1,5,SIM-SUP-05,UNMAPPED,synthetic_demo,SET/10 IVORY POLKADOT PARTY CANDLES
2011-12-09,21124,SIM-DC-01,7,149.07,0,1,7,SIM-SUP-12,UNMAPPED,synthetic_demo,SET/10 BLUE POLKADOT PARTY CANDLES
2011-12-09,21125,SIM-DC-01,4,11.31,0,0,7,SIM-SUP-09,UNMAPPED,synthetic_demo,SET 6 FOOTBALL CELEBRATION CANDLES
2011-12-09,21126,SIM-DC-01,19,286.67,0,2,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET OF 6 GIRLS CELEBRATION CANDLES
2011-12-09,21127,SIM-DC-01,2,4.78,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,COLOURFUL FISHING GNOME
2011-12-09,21128,SIM-DC-01,1,12.63,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,GOLD FISHING GNOME
2011-12-09,21129,SIM-DC-01,3,52.75,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,SILVER FISHING GNOME
2011-12-09,21130,SIM-DC-01,2,11.74,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,COLOURFUL STANDING GNOME
2011-12-09,21131,SIM-DC-01,7,174.00,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,GOLD STANDING GNOME
