snapshot_date,sku_id,description,location_count,supplier_ids,on_hand_quantity,on_order_quantity,reserved_quantity,inventory_position_units,avg_daily_demand_units,daily_demand_stddev_units,supplier_lead_time_days,service_level,z_score,safety_stock_units,reorder_point_units,target_stock_units,review_period_days,recommended_reorder_quantity,recommendation_status
2011-12-09,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,SIM-SUP-11,5.0000,0.0000,0.0000,5.0000,2.1786,8.8602,5,95.00%,1.6449,32.5880,43.4809,58.7309,7,54,reorder_now
2011-12-09,20689,RETRO SISTERS EXPRESSO CUPS,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20692,UNKNOWN,1,SIM-SUP-09,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20694,FLORAL PINK MONSTER,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0357,0.1856,5,95.00%,1.6449,0.6826,0.8611,1.1111,7,0,no_order_required
2011-12-09,20695,FLORAL BLUE MONSTER,1,SIM-SUP-07,1.0000,0.0000,0.0000,1.0000,0.0357,0.1856,3,95.00%,1.6449,0.5287,0.6358,0.8858,7,0,no_order_required
2011-12-09,20696,FLORAL SOFT CAR TOY,1,SIM-SUP-02,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20699,MOUSEY LONG LEGS SOFT TOY,1,SIM-SUP-07,2.0000,1.0000,0.0000,3.0000,0.1071,0.4088,7,95.00%,1.6449,1.7789,2.5289,3.2789,7,0,no_order_required
2011-12-09,20700,GREEN CAT FLORAL CUSHION COVER,1,SIM-SUP-03,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20701,PINK CAT FLORAL CUSHION COVER,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20702,PINK PADDED MOBILE,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20703,BLUE PADDED SOFT MOBILE,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20704,MR ROBOT SOFT TOY,1,SIM-SUP-01,2.0000,0.0000,0.0000,2.0000,1.3571,4.6538,3,95.00%,1.6449,13.2586,17.3301,26.8301,7,25,reorder_now
2011-12-09,20705,MRS ROBOT SOFT TOY,1,SIM-SUP-11,2.0000,0.0000,0.0000,2.0000,0.5000,1.6366,7,95.00%,1.6449,7.1224,10.6224,14.1224,7,13,reorder_now
2011-12-09,20707,CRAZY DAISY HEART DECORATION,1,SIM-SUP-01,2.0000,1.0000,0.0000,3.0000,0.1429,0.3499,14,95.00%,1.6449,2.1536,4.1536,5.1536,7,3,reorder_now
2011-12-09,20711,JUMBO BAG TOYS,1,SIM-SUP-04,31.0000,8.0000,2.0000,37.0000,8.2500,23.0909,3,95.00%,1.6449,65.7851,90.5351,148.2851,7,112,reorder_now
2011-12-09,20712,JUMBO BAG WOODLAND ANIMALS,1,SIM-SUP-05,183.0000,0.0000,15.0000,168.0000,19.8214,26.0837,14,95.00%,1.6449,160.5318,438.0318,576.7818,7,409,reorder_now
2011-12-09,20713,JUMBO BAG OWLS,1,SIM-SUP-05,129.0000,0.0000,5.0000,124.0000,31.1786,51.6534,14,95.00%,1.6449,317.8998,754.3998,972.6498,7,849,reorder_now
2011-12-09,20716,UNKNOWN,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20717,STRAWBERRY SHOPPER BAG,1,SIM-SUP-10,154.0000,0.0000,6.0000,148.0000,4.7500,6.3787,14,95.00%,1.6449,39.2574,105.7574,139.0074,7,0,no_order_required
2011-12-09,20718,RED RETROSPOT SHOPPER BAG,1,SIM-SUP-04,157.0000,0.0000,17.0000,140.0000,20.9286,27.5680,7,95.00%,1.6449,119.9725,266.4725,412.9725,7,273,reorder_now
2011-12-09,20719,WOODLAND CHARLOTTE BAG,1,SIM-SUP-05,54.0000,0.0000,3.0000,51.0000,44.4643,40.4356,5,95.00%,1.6449,148.7222,371.0436,682.2936,7,632,reorder_now
2011-12-09,20723,STRAWBERRY CHARLOTTE BAG,1,SIM-SUP-10,340.0000,0.0000,36.0000,304.0000,36.9286,33.9126,14,95.00%,1.6449,208.7145,725.7145,984.2145,7,681,reorder_now
2011-12-09,20724,RED RETROSPOT CHARLOTTE BAG,1,SIM-SUP-12,276.0000,0.0000,41.0000,235.0000,85.3929,66.3720,7,95.00%,1.6449,288.8424,886.5924,1484.3424,7,1250,reorder_now
2011-12-09,20725,LUNCH BAG RED RETROSPOT,1,SIM-SUP-06,60.0000,0.0000,9.0000,51.0000,55.1071,47.8564,3,95.00%,1.6449,136.3416,301.6630,687.4130,7,637,reorder_now
2011-12-09,20726,LUNCH BAG WOODLAND,1,SIM-SUP-08,78.0000,0.0000,11.0000,67.0000,20.4643,17.9692,3,95.00%,1.6449,51.1937,112.5865,255.8365,7,189,reorder_now
2011-12-09,20727,LUNCH BAG BLACK SKULL.,1,SIM-SUP-11,134.0000,0.0000,17.0000,117.0000,43.7143,35.0254,7,95.00%,1.6449,152.4259,458.4259,764.4259,7,648,reorder_now
2011-12-09,20728,LUNCH BAG CARS BLUE,1,SIM-SUP-10,82.0000,0.0000,10.0000,72.0000,30.0714,42.8268,3,95.00%,1.6449,122.0124,212.2267,422.7267,7,351,reorder_now
2011-12-09,20729,UNKNOWN,1,SIM-SUP-05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20730,STRAWBERRY CANDY BAG,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20731,UNKNOWN,1,SIM-SUP-01,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20733,GOLD MINI TAPE MEASURE,1,SIM-SUP-06,20.0000,0.0000,0.0000,20.0000,2.8571,4.7788,7,95.00%,1.6449,20.7966,40.7966,60.7966,7,41,reorder_now
2011-12-09,20734,SILVER MINI TAPE MEASURE,1,SIM-SUP-09,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20735,BLACK MINI TAPE MEASURE,1,SIM-SUP-06,5.0000,0.0000,1.0000,4.0000,0.4286,1.1157,7,95.00%,1.6449,4.8556,7.8556,10.8556,7,7,reorder_now
2011-12-09,20738,GREEN MINI TAPE MEASURE,1,SIM-SUP-02,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20747,UNKNOWN,1,SIM-SUP-01,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20748,KENSINGTON COFFEE SET,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.1429,0.4403,3,95.00%,1.6449,1.2544,1.6830,2.6830,7,2,reorder_now
2011-12-09,20749,ASSORTED COLOUR MINI CASES,1,SIM-SUP-04,48.0000,3.0000,5.0000,46.0000,10.1786,20.4678,5,95.00%,1.6449,75.2808,126.1737,197.4237,7,152,reorder_now
2011-12-09,20750,RED RETROSPOT MINI CASES,1,SIM-SUP-04,91.0000,0.0000,10.0000,81.0000,6.1071,10.4892,14,95.00%,1.6449,64.5558,150.0558,192.8058,7,112,reorder_now
2011-12-09,20751,FUNKY WASHING UP GLOVES ASSORTED,1,SIM-SUP-02,12.0000,0.0000,0.0000,12.0000,0.9643,1.3753,5,95.00%,1.6449,5.0585,9.8800,16.6300,7,0,no_order_required
2011-12-09,20752,BLUE POLKADOT WASHING UP GLOVES,1,SIM-SUP-08,4.0000,0.0000,1.0000,3.0000,0.8214,1.6914,7,95.00%,1.6449,7.3609,13.1109,18.8609,7,16,reorder_now
2011-12-09,20754,RETROSPOT RED WASHING UP GLOVES,1,SIM-SUP-06,12.0000,0.0000,2.0000,10.0000,1.0714,2.6040,10,95.00%,1.6449,13.5445,24.2587,31.7587,7,22,reorder_now
2011-12-09,20755,BLUE PAISLEY POCKET BOOK,1,SIM-SUP-05,31.0000,0.0000,2.0000,29.0000,3.2500,6.5171,14,95.00%,1.6449,40.1096,85.6096,108.3596,7,80,reorder_now
2011-12-09,20756,GREEN FERN POCKET BOOK,1,SIM-SUP-07,7.0000,0.0000,1.0000,6.0000,0.3571,0.9340,14,95.00%,1.6449,5.7486,10.7486,13.2486,7,8,reorder_now
2011-12-09,20757,RED DAISY POCKET BOOK,1,SIM-SUP-01,23.0000,0.0000,3.0000,20.0000,1.9286,6.4250,14,95.00%,1.6449,39.5425,66.5425,80.0425,7,61,reorder_now
2011-12-09,20758,ABSTRACT CIRCLES POCKET BOOK,1,SIM-SUP-03,3.0000,0.0000,0.0000,3.0000,1.3929,2.8074,3,95.00%,1.6449,7.9981,12.1767,21.9267,7,19,reorder_now
2011-12-09,20759,CHRYSANTHEMUM POCKET BOOK,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.8571,2.4888,5,95.00%,1.6449,9.1536,13.4393,19.4393,7,18,reorder_now
2011-12-09,20760,GARDEN PATH POCKET BOOK,1,SIM-SUP-01,3.0000,0.0000,0.0000,3.0000,0.4286,1.3209,5,95.00%,1.6449,4.8584,7.0013,10.0013,7,8,reorder_now
2011-12-09,20761,BLUE PAISLEY SKETCHBOOK,1,SIM-SUP-08,4.0000,0.0000,0.0000,4.0000,0.5357,1.0850,7,95.00%,1.6449,4.7219,8.4719,12.2219,7,9,reorder_now
2011-12-09,20762,GREEN FERN SKETCHBOOK,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.2143,0.4103,10,95.00%,1.6449,2.1343,4.2772,5.7772,7,4,reorder_now
2011-12-09,20763,DAISY SKETCHBOOK,1,SIM-SUP-06,10.0000,0.0000,1.0000,9.0000,0.7500,3.1467,14,95.00%,1.6449,19.3664,29.8664,35.1164,7,27,reorder_now
2011-12-09,20764,ABSTRACT CIRCLES SKETCHBOOK,1,SIM-SUP-11,7.0000,0.0000,0.0000,7.0000,0.9643,1.4996,10,95.00%,1.6449,7.8000,17.4429,24.1929,7,18,reorder_now
2011-12-09,20765,CHRYSANTHEMUM SKETCHBOOK,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.3571,0.7660,10,95.00%,1.6449,3.9843,7.5557,10.0557,7,10,reorder_now
2011-12-09,20766,GARDEN PATH SKETCHBOOK,1,SIM-SUP-07,11.0000,0.0000,1.0000,10.0000,0.3929,1.3716,14,95.00%,1.6449,8.4417,13.9417,16.6917,7,7,reorder_now
2011-12-09,20767,BLUE PAISLEY JOURNAL,1,SIM-SUP-08,3.0000,0.0000,0.0000,3.0000,0.8571,1.6843,10,95.00%,1.6449,8.7607,17.3321,23.3321,7,21,reorder_now
2011-12-09,20768,GREEN FERN JOURNAL,1,SIM-SUP-09,7.0000,0.0000,1.0000,6.0000,1.7500,6.7062,5,95.00%,1.6449,24.6655,33.4155,45.6655,7,40,reorder_now
2011-12-09,20769,DAISY JOURNAL,1,SIM-SUP-03,3.0000,0.0000,0.0000,3.0000,0.7500,1.8249,7,95.00%,1.6449,7.9419,13.1919,18.4419,7,16,reorder_now
2011-12-09,20770,ABSTRACT CIRCLE JOURNAL,1,SIM-SUP-02,4.0000,1.0000,0.0000,5.0000,0.0357,0.1856,10,95.00%,1.6449,0.9653,1.3224,1.5724,7,0,no_order_required
2011-12-09,20771,CHRYSANTHEMUM JOURNAL,1,SIM-SUP-02,5.0000,0.0000,1.0000,4.0000,0.6429,1.3420,14,95.00%,1.6449,8.2594,17.2594,21.7594,7,18,reorder_now
2011-12-09,20772,GARDEN PATH JOURNAL,1,SIM-SUP-05,16.0000,0.0000,2.0000,14.0000,3.6786,10.3097,10,95.00%,1.6449,53.6256,90.4114,116.1614,7,103,reorder_now
2011-12-09,20773,BLUE PAISLEY NOTEBOOK,1,SIM-SUP-07,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20774,GREEN FERN NOTEBOOK,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20775,DAISY NOTEBOOK,1,SIM-SUP-04,4.0000,2.0000,0.0000,6.0000,1.3929,2.7430,3,95.00%,1.6449,7.8148,11.9934,21.7434,7,16,reorder_now
2011-12-09,20776,ABSTRACT CIRCLES NOTEBOOK,1,SIM-SUP-09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20777,CHRYSANTHEMUM NOTEBOOK,1,SIM-SUP-11,21.0000,0.0000,2.0000,19.0000,2.1429,2.6954,5,95.00%,1.6449,9.9138,20.6281,35.6281,7,17,reorder_now
2011-12-09,20778,UNKNOWN,1,SIM-SUP-06,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20780,BLACK EAR MUFF HEADPHONES,1,SIM-SUP-04,6.0000,0.0000,1.0000,5.0000,0.2500,0.6339,14,95.00%,1.6449,3.9011,7.4011,9.1511,7,5,reorder_now
2011-12-09,20781,GOLD EAR MUFF HEADPHONES,1,SIM-SUP-07,3.0000,0.0000,0.0000,3.0000,0.3929,0.7718,3,95.00%,1.6449,2.1988,3.3774,6.1274,7,4,reorder_now
2011-12-09,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,SIM-SUP-01,2.0000,0.0000,0.0000,2.0000,0.4286,0.7759,5,95.00%,1.6449,2.8538,4.9967,7.9967,7,6,reorder_now
2011-12-09,20783,HEART EAR MUFF HEADPHONES,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20784,RED RETRO BAR STOOL,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20785,FUSCHIA RETRO BAR STOOL,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20786,BLACK RETRO BAR STOOL,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20794,BLUE TILE HOOK,1,SIM-SUP-02,2.0000,2.0000,0.0000,4.0000,0.3214,0.7098,7,95.00%,1.6449,3.0890,5.3390,7.5890,7,4,reorder_now
2011-12-09,20798,UNKNOWN,1,SIM-SUP-07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20801,UNKNOWN,1,SIM-SUP-07,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20802,SMALL GLASS SUNDAE DISH CLEAR,1,SIM-SUP-05,3.0000,1.0000,0.0000,4.0000,0.8571,2.6419,14,95.00%,1.6449,16.2595,28.2595,34.2595,7,31,reorder_now
2011-12-09,20803,SMALL PINK GLASS SUNDAE DISH,1,SIM-SUP-04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20804,GLASS CHICKEN BUTTER DISH,1,SIM-SUP-10,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20819,SILVER TEDDY BEAR,1,SIM-SUP-02,2.0000,0.0000,0.0000,2.0000,0.7500,2.3395,3,95.00%,1.6449,6.6651,8.9151,14.1651,7,13,reorder_now
2011-12-09,20828,GLITTER BUTTERFLY CLIPS,1,SIM-SUP-06,47.0000,5.0000,4.0000,48.0000,3.8571,3.8518,7,95.00%,1.6449,16.7628,43.7628,70.7628,7,0,no_order_required
2011-12-09,20829,GLITTER HANGING BUTTERFLY STRING,1,SIM-SUP-11,21.0000,0.0000,2.0000,19.0000,3.7857,5.6020,7,95.00%,1.6449,24.3793,50.8793,77.3793,7,59,reorder_now
2011-12-09,20830,SILVER PHOTO FRAME,1,SIM-SUP-03,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20831,GOLD PHOTO FRAME,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,1.9286,6.9996,3,95.00%,1.6449,19.9418,25.7275,39.2275,7,39,reorder_now
2011-12-09,20832,RED FLOCK LOVE HEART PHOTO FRAME,1,SIM-SUP-08,3.0000,1.0000,0.0000,4.0000,8.3214,24.0551,3,95.00%,1.6449,68.5322,93.4965,151.7465,7,148,reorder_now
2011-12-09,20838,FRENCH LATTICE CUSHION COVER,1,SIM-SUP-03,7.0000,1.0000,0.0000,8.0000,0.7143,2.3277,5,95.00%,1.6449,8.5614,12.1329,17.1329,7,10,reorder_now
2011-12-09,20839,FRENCH PAISLEY CUSHION COVER,1,SIM-SUP-12,13.0000,4.0000,0.0000,17.0000,2.3929,3.5691,10,95.00%,1.6449,18.5646,42.4932,59.2432,7,43,reorder_now
2011-12-09,20840,FRENCH FLORAL CUSHION COVER,1,SIM-SUP-07,7.0000,2.0000,1.0000,8.0000,2.1071,5.2191,3,95.00%,1.6449,14.8689,21.1904,35.9404,7,28,reorder_now
2011-12-09,20846,ZINC HEART LATTICE T-LIGHT HOLDER,1,SIM-SUP-03,14.0000,0.0000,0.0000,14.0000,3.9643,7.5521,5,95.00%,1.6449,27.7767,47.5981,75.3481,7,62,reorder_now
2011-12-09,20854,BLUE PATCH PURSE PINK HEART,1,SIM-SUP-07,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20855,PINK PATCH PURSE BLUE HEART,1,SIM-SUP-04,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20856,DENIM PATCH PURSE PINK BUTTERFLY,1,SIM-SUP-02,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1,SIM-SUP-10,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20862,PINK PATCH PENCIL CASE BLUE HEART,1,SIM-SUP-08,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20863,BLUE PATCH PENCIL CASE PINK HEART,1,SIM-SUP-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20865,PATCHWORK PENCIL CASE BUTTERFLY,1,SIM-SUP-03,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20866,BLUE ROSE FABRIC MIRROR,1,SIM-SUP-04,6.0000,0.0000,0.0000,6.0000,1.0000,1.9640,7,95.00%,1.6449,8.5469,15.5469,22.5469,7,17,reorder_now
2011-12-09,20867,PINK ROSE FABRIC MIRROR,1,SIM-SUP-01,7.0000,0.0000,0.0000,7.0000,0.9286,2.7115,14,95.00%,1.6449,16.6877,29.6877,36.1877,7,30,reorder_now
2011-12-09,20868,SILVER FABRIC MIRROR,1,SIM-SUP-11,27.0000,0.0000,1.0000,26.0000,8.0357,18.8651,7,95.00%,1.6449,82.0985,138.3485,194.5985,7,169,reorder_now
2011-12-09,20869,GOLD FABRIC MIRROR,1,SIM-SUP-08,7.0000,0.0000,1.0000,6.0000,3.0357,11.4906,3,95.00%,1.6449,32.7364,41.8436,63.0936,7,58,reorder_now
2011-12-09,20871,OPULENT VELVET SET/3 CANDLES,1,SIM-SUP-07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20878,UNKNOWN,1,SIM-SUP-11,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20886,BOX OF 9 PEBBLE CANDLES,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,1,SIM-SUP-08,6.0000,0.0000,1.0000,5.0000,2.3571,10.9192,7,95.00%,1.6449,47.5191,64.0191,80.5191,7,76,reorder_now
2011-12-09,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,1,SIM-SUP-08,3.0000,0.0000,0.0000,3.0000,0.2857,0.9203,10,95.00%,1.6449,4.7869,7.6440,9.6440,7,7,reorder_now
2011-12-09,20897,VINTAGE NOTEBOOK PARIS DAYS,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20898,VINTAGE NOTEBOOK TRAVELOGUE,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20901,VINTAGE KEEPSAKE BOX PINK FLOWER,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0357,0.1856,3,95.00%,1.6449,0.5287,0.6358,0.8858,7,0,no_order_required
2011-12-09,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,SIM-SUP-11,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20910,VINTAGE PHOTO ALBUM PARIS DAYS,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,SIM-SUP-09,184.0000,38.0000,24.0000,198.0000,24.3214,20.3119,14,95.00%,1.6449,125.0095,465.5095,635.7595,7,438,reorder_now
2011-12-09,20931,BLUE POT PLANT CANDLE,1,SIM-SUP-04,14.0000,0.0000,1.0000,13.0000,3.1429,9.2029,7,95.00%,1.6449,40.0500,62.0500,84.0500,7,72,reorder_now
2011-12-09,20932,PINK POT PLANT CANDLE,1,SIM-SUP-08,8.0000,0.0000,1.0000,7.0000,3.2143,9.9080,7,95.00%,1.6449,43.1183,65.6183,88.1183,7,82,reorder_now
2011-12-09,20933,YELLOW POT PLANT CANDLE,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0714,0.2575,5,95.00%,1.6449,0.9472,1.3044,1.8044,7,1,reorder_now
2011-12-09,20934,SET/3 POT PLANT CANDLES,1,SIM-SUP-09,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20935,ROUND CACTUS CANDLE,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.1071,0.4088,3,95.00%,1.6449,1.1646,1.4860,2.2360,7,2,reorder_now
2011-12-09,20936,FORKED CACTUS CANDLE,1,SIM-SUP-09,5.0000,0.0000,0.0000,5.0000,0.6429,1.5633,3,95.00%,1.6449,4.4538,6.3823,10.8823,7,6,reorder_now
2011-12-09,20941,FROG CANDLE,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20943,SET/6 GINGERBREAD STAR T-LIGHTS,1,SIM-SUP-10,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20950,UNKNOWN,1,SIM-SUP-01,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,SIM-SUP-12,63.0000,0.0000,7.0000,56.0000,5.5357,8.7361,7,95.00%,1.6449,38.0186,76.7686,115.5186,7,60,reorder_now
2011-12-09,20960,WATERMELON BATH SPONGE,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20961,STRAWBERRY BATH SPONGE,1,SIM-SUP-04,94.0000,0.0000,12.0000,82.0000,10.2143,14.8019,7,95.00%,1.6449,64.4161,135.9161,207.4161,7,126,reorder_now
2011-12-09,20963,APPLE BATH SPONGE,1,SIM-SUP-07,88.0000,0.0000,10.0000,78.0000,9.8571,15.4728,14,95.00%,1.6449,95.2271,233.2271,302.2271,7,225,reorder_now
2011-12-09,20966,SANDWICH BATH SPONGE,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,SIM-SUP-02,69.0000,0.0000,6.0000,63.0000,7.2500,8.0871,7,95.00%,1.6449,35.1942,85.9442,136.6942,7,74,reorder_now
