snapshot_date,sku_id,description,category,location_count,on_hand_quantity,on_order_quantity,reserved_quantity,available_supply_quantity,inventory_value,avg_daily_forecast_units,lead_time_days,reorder_point_units,days_of_supply,potential_stockout,excess_inventory,slow_moving,risk_level,risk_reason
,20782,CAMOUFLAGE EAR MUFF HEADPHONES,UNMAPPED,,,,,,,0.2241,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20783,HEART EAR MUFF HEADPHONES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20784,RED RETRO BAR STOOL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20785,FUSCHIA RETRO BAR STOOL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20786,BLACK RETRO BAR STOOL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20794,BLUE TILE HOOK,UNMAPPED,,,,,,,0.2516,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20798,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20801,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20802,SMALL GLASS SUNDAE DISH CLEAR,UNMAPPED,,,,,,,0.3279,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20803,SMALL PINK GLASS SUNDAE DISH,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20804,GLASS CHICKEN BUTTER DISH,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20819,SILVER TEDDY BEAR,UNMAPPED,,,,,,,0.4394,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20828,GLITTER BUTTERFLY CLIPS,UNMAPPED,,,,,,,2.7372,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20829,GLITTER HANGING BUTTERFLY STRING,UNMAPPED,,,,,,,2.2314,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20830,SILVER PHOTO FRAME,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20831,GOLD PHOTO FRAME,UNMAPPED,,,,,,,0.1641,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20832,RED FLOCK LOVE HEART PHOTO FRAME,UNMAPPED,,,,,,,0.8250,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20838,FRENCH LATTICE CUSHION COVER,UNMAPPED,,,,,,,0.3650,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20839,FRENCH PAISLEY CUSHION COVER,UNMAPPED,,,,,,,1.0834,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20840,FRENCH FLORAL CUSHION COVER,UNMAPPED,,,,,,,0.5845,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20846,ZINC HEART LATTICE T-LIGHT HOLDER,UNMAPPED,,,,,,,1.2351,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20854,BLUE PATCH PURSE PINK HEART,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20855,PINK PATCH PURSE BLUE HEART,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20856,DENIM PATCH PURSE PINK BUTTERFLY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20862,PINK PATCH PENCIL CASE BLUE HEART,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20863,BLUE PATCH PENCIL CASE PINK HEART,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20865,PATCHWORK PENCIL CASE BUTTERFLY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20866,BLUE ROSE FABRIC MIRROR,UNMAPPED,,,,,,,0.5248,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20867,PINK ROSE FABRIC MIRROR,UNMAPPED,,,,,,,0.3908,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20868,SILVER FABRIC MIRROR,UNMAPPED,,,,,,,1.4624,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20869,GOLD FABRIC MIRROR,UNMAPPED,,,,,,,0.6608,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20871,OPULENT VELVET SET/3 CANDLES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20878,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20886,BOX OF 9 PEBBLE CANDLES,UNMAPPED,,,,,,,0.0943,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,UNMAPPED,,,,,,,0.3586,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,UNMAPPED,,,,,,,0.1810,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20897,VINTAGE NOTEBOOK PARIS DAYS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20898,VINTAGE NOTEBOOK TRAVELOGUE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20901,VINTAGE KEEPSAKE BOX PINK FLOWER,UNMAPPED,,,,,,,0.0944,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20906,VINTAGE NOTEBOOK BEAUTY GIRL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20910,VINTAGE PHOTO ALBUM PARIS DAYS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,UNMAPPED,,,,,,,12.0238,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20931,BLUE POT PLANT CANDLE,UNMAPPED,,,,,,,0.8832,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20932,PINK POT PLANT CANDLE,UNMAPPED,,,,,,,0.5304,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20933,YELLOW POT PLANT CANDLE,UNMAPPED,,,,,,,0.1186,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20934,SET/3 POT PLANT CANDLES,UNMAPPED,,,,,,,0.0897,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20935,ROUND CACTUS CANDLE,UNMAPPED,,,,,,,0.1148,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20936,FORKED CACTUS CANDLE,UNMAPPED,,,,,,,0.3302,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20941,FROG CANDLE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20943,SET/6 GINGERBREAD STAR T-LIGHTS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20950,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,UNMAPPED,,,,,,,3.0127,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20960,WATERMELON BATH SPONGE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20961,STRAWBERRY BATH SPONGE,UNMAPPED,,,,,,,4.1404,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20963,APPLE BATH SPONGE,UNMAPPED,,,,,,,3.3251,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20966,SANDWICH BATH SPONGE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20969,RED FLORAL FELTCRAFT SHOULDER BAG,UNMAPPED,,,,,,,4.6901,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,UNMAPPED,,,,,,,3.8139,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20971,PINK BLUE FELT CRAFT TRINKET BOX,UNMAPPED,,,,,,,13.0272,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20972,PINK CREAM FELT CRAFT TRINKET BOX,UNMAPPED,,,,,,,13.0348,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20973,12 PENCIL SMALL TUBE WOODLAND,UNMAPPED,,,,,,,14.5709,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20974,12 PENCILS SMALL TUBE SKULL,UNMAPPED,,,,,,,0.7310,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20975,12 PENCILS SMALL TUBE RED RETROSPOT,UNMAPPED,,,,,,,12.8208,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20976,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20977,36 PENCILS TUBE WOODLAND,UNMAPPED,,,,,,,0.1069,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20978,36 PENCILS TUBE SKULLS,UNMAPPED,,,,,,,5.9310,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20979,36 PENCILS TUBE RED RETROSPOT,UNMAPPED,,,,,,,6.6856,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20980,36 PENCILS TUBE POSY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20981,12 PENCILS TALL TUBE WOODLAND,UNMAPPED,,,,,,,5.6573,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20982,12 PENCILS TALL TUBE SKULLS,UNMAPPED,,,,,,,9.1454,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20983,12 PENCILS TALL TUBE RED RETROSPOT,UNMAPPED,,,,,,,7.8243,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20984,12 PENCILS TALL TUBE POSY,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20985,HEART CALCULATOR,UNMAPPED,,,,,,,1.4425,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20986,BLUE CALCULATOR RULER,UNMAPPED,,,,,,,1.7621,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20989,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20990,SPRING FLOWER CHOPSTICKS SET/5,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20992,JAZZ HEARTS PURSE NOTEBOOK,UNMAPPED,,,,,,,11.4490,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20996,JAZZ HEARTS ADDRESS BOOK,UNMAPPED,,,,,,,6.3889,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20997,ROSE DU SUD CUSHION COVER,UNMAPPED,,,,,,,0.2650,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,20998,ROSE DU SUD OVEN GLOVE,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21000,ROSE DU SUD COSMETICS BAG,UNMAPPED,,,,,,,0.2940,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21001,ROSE DU SUD WASHBAG,UNMAPPED,,,,,,,0.2110,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21002,ROSE DU SUD DRAWSTRING BAG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21003,ROSE DU SUD CUSHION COVER,UNMAPPED,,,,,,,0.2860,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21004,ROSE DU SUD CHILDRENS APRON,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21007,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21009,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21010,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21011,GLITTER SNOW PEAR TREE DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21012,ANTIQUE ALL GLASS CANDLESTICK,UNMAPPED,,,,,,,2.8582,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21014,SWISS CHALET TREE DECORATION,UNMAPPED,,,,,,,1.9858,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21015,DARK BIRD HOUSE TREE DECORATION,UNMAPPED,,,,,,,9.1364,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21016,LIGHT BIRD HOUSE TREE DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21017,RED BIRD HOUSE TREE DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21018,BIRD BOX CHRISTMAS TREE DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21025,SPACE FROG,UNMAPPED,,,,,,,0.5080,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21026,SPACE OWL,UNMAPPED,,,,,,,0.9768,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21027,NINJA RABBIT PINK,UNMAPPED,,,,,,,0.1360,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21028,NINJA RABBIT BLACK,UNMAPPED,,,,,,,0.3217,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21030,SPACE CADET RED,UNMAPPED,,,,,,,0.2126,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21031,SPACE CADET BLACK,UNMAPPED,,,,,,,0.1244,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21032,SPACE CADET WHITE,UNMAPPED,,,,,,,0.2550,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21033,JUMBO BAG CHARLIE AND LOLA TOYS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21034,REX CASH+CARRY JUMBO SHOPPER,UNMAPPED,,,,,,,8.7490,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21035,SET/2 RED RETROSPOT TEA TOWELS,UNMAPPED,,,,,,,2.2808,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21039,RED RETROSPOT SHOPPING BAG,UNMAPPED,,,,,,,0.4754,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21040,MODERN VINTAGE COTTON SHOPPING BAG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21041,RED RETROSPOT OVEN GLOVE DOUBLE,UNMAPPED,,,,,,,0.1370,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21042,RED RETROSPOT APRON,UNMAPPED,,,,,,,0.4905,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21043,APRON MODERN VINTAGE COTTON,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21051,RIBBONS PURSE,UNMAPPED,,,,,,,0.5011,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21054,UNKNOWN,UNMAPPED,,,,,,,0.1114,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21055,TOOL BOX SOFT TOY,UNMAPPED,,,,,,,0.6131,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21056,DOCTOR'S BAG SOFT TOY,UNMAPPED,,,,,,,0.7279,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21058,PARTY INVITES WOODLAND,UNMAPPED,,,,,,,0.4087,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21059,PARTY INVITES DINOSAURS,UNMAPPED,,,,,,,0.4134,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21060,PARTY INVITES BALLOON GIRL,UNMAPPED,,,,,,,0.3572,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21061,PARTY INVITES FOOTBALL,UNMAPPED,,,,,,,0.4949,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21062,PARTY INVITES SPACEMAN,UNMAPPED,,,,,,,0.4499,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21063,PARTY INVITES JAZZ HEARTS,UNMAPPED,,,,,,,0.5226,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21064,BOOM BOX SPEAKER BOYS,UNMAPPED,,,,,,,1.6870,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21065,BOOM BOX SPEAKER GIRLS,UNMAPPED,,,,,,,0.9966,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21066,VINTAGE RED MUG,UNMAPPED,,,,,,,0.3471,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21067,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21068,VINTAGE BILLBOARD LOVE/HATE MUG,UNMAPPED,,,,,,,2.1466,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21069,VINTAGE BILLBOARD TEA MUG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21070,VINTAGE BILLBOARD MUG,UNMAPPED,,,,,,,0.8984,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21071,UNKNOWN,UNMAPPED,,,,,,,0.0891,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21076,SET/20 COLLAGE PAPER NAPKIN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21077,SET/20 WOODLAND PAPER NAPKINS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21078,SET/20 STRAWBERRY PAPER NAPKINS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21080,SET/20 RED RETROSPOT PAPER NAPKINS,UNMAPPED,,,,,,,11.5387,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21082,SET/20 FRUIT SALAD PAPER NAPKINS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21084,SET/6 COLLAGE PAPER CUPS,UNMAPPED,,,,,,,1.1809,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21085,SET/6 WOODLAND PAPER CUPS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21086,SET/6 RED SPOTTY PAPER CUPS,UNMAPPED,,,,,,,4.3491,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21087,SET/6 POSIES PAPER CUPS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21088,SET/6 FRUIT SALAD PAPER CUPS,UNMAPPED,,,,,,,0.4429,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21089,SET/6 GREEN SPRING PAPER CUPS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21090,SET/6 COLLAGE PAPER PLATES,UNMAPPED,,,,,,,1.0042,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21091,SET/6 WOODLAND PAPER PLATES,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21094,SET/6 RED SPOTTY PAPER PLATES,UNMAPPED,,,,,,,4.8125,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21095,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21096,SET/6 FRUIT SALAD PAPER PLATES,UNMAPPED,,,,,,,0.2478,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21098,CHRISTMAS TOILET ROLL,UNMAPPED,,,,,,,8.0229,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21099,SET/6 STRAWBERRY PAPER CUPS,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21100,CHARLIE AND LOLA CHARLOTTE BAG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,UNMAPPED,,,,,,,0.6470,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21107,CREAM SLICE FLANNEL PINK SPOT,UNMAPPED,,,,,,,1.4160,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,UNMAPPED,,,,,,,13.1898,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,UNMAPPED,,,,,,,1.3626,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21110,LARGE CAKE TOWEL PINK SPOTS,UNMAPPED,,,,,,,0.5117,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21111,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",UNMAPPED,,,,,,,0.7791,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21112,SWISS ROLL TOWEL PINK SPOTS,UNMAPPED,,,,,,,0.3933,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21114,LAVENDER SCENTED FABRIC HEART,UNMAPPED,,,,,,,0.6223,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21115,ROSE CARAVAN DOORSTOP,UNMAPPED,,,,,,,1.3138,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21116,OWL DOORSTOP,UNMAPPED,,,,,,,2.4886,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21121,SET/10 RED POLKADOT PARTY CANDLES,UNMAPPED,,,,,,,3.6833,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21122,SET/10 PINK POLKADOT PARTY CANDLES,UNMAPPED,,,,,,,3.1241,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21123,SET/10 IVORY POLKADOT PARTY CANDLES,UNMAPPED,,,,,,,1.2744,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21124,SET/10 BLUE POLKADOT PARTY CANDLES,UNMAPPED,,,,,,,1.2015,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21125,SET 6 FOOTBALL CELEBRATION CANDLES,UNMAPPED,,,,,,,0.6234,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21126,SET OF 6 GIRLS CELEBRATION CANDLES,UNMAPPED,,,,,,,1.1268,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21127,COLOURFUL FISHING GNOME,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21128,GOLD FISHING GNOME,UNMAPPED,,,,,,,0.1532,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21129,SILVER FISHING GNOME,UNMAPPED,,,,,,,0.2641,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21130,COLOURFUL STANDING GNOME,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21131,GOLD STANDING GNOME,UNMAPPED,,,,,,,0.2360,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21132,SILVER STANDING GNOME,UNMAPPED,,,,,,,0.1347,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21134,UNKNOWN,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21135,VICTORIAN METAL POSTCARD SPRING,UNMAPPED,,,,,,,3.5836,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21136,PAINTED METAL PEARS ASSORTED,UNMAPPED,,,,,,,7.7050,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21137,BLACK RECORD COVER FRAME,UNMAPPED,,,,,,,12.4390,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21143,ANTIQUE GLASS HEART DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21144,PINK POODLE HANGING DECORATION,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21145,UNKNOWN,UNMAPPED,,,,,,,0.1742,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21146,ANTIQUE GLASS RIDGED HANGING BALL,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21147,JINGLE BELLS TREE DECORATION,UNMAPPED,,,,,,,1.3154,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21153,RED SPOTTY TABLECLOTH,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21154,RED RETROSPOT OVEN GLOVE,UNMAPPED,,,,,,,8.6466,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21155,RED RETROSPOT PEG BAG,UNMAPPED,,,,,,,5.0226,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21156,RETROSPOT CHILDRENS APRON,UNMAPPED,,,,,,,7.1900,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21157,RED RETROSPOT WASHBAG,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21158,MOODY GIRL DOOR HANGER,UNMAPPED,,,,,,,2.7434,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21159,MOODY BOY DOOR HANGER,UNMAPPED,,,,,,,1.7007,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21160,KEEP OUT GIRLS DOOR HANGER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
,21161,KEEP OUT BOYS DOOR HANGER,UNMAPPED,,,,,,,0.0875,,,,,,,data_unavailable,inventory_snapshot_missing_or_empty
